Date,Site,Sample,Depth,Volume,Root_Weight,Notes,wt_by_vol,Station_Name,SPEI_12_May,SPEI_6_May,SPEI_12_Sept,SPEI_6_Sept,precip_annual,precip_JJAS,precip_FMAM,precip_ONDJ,precip_intraCV,sitesampledepth
2014,M,4,0-15,2950,2050,NA,0.694915254,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 4 0-15
2014,M,4,15-30,1200,1560,NA,1.3,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 4 15-30
2014,M,5,0-15,3700,2780,NA,0.751351351,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 5 0-15
2014,M,5,15-30,1700,1180,NA,0.694117647,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 5 15-30
2014,M,6,0-15,3000,890,NA,0.296666667,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 6 0-15
2014,M,6,15-30,2250,1180,NA,0.524444444,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 6 15-30
2014,M,7,0-15,4500,2500,NA,0.555555556,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 7 0-15
2014,M,7,15-30,1650,4520,possible_rodent_cache,2.739393939,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 7 15-30
2014,M,8,0-15,2250,2260,NA,1.004444444,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 8 0-15
2014,M,8,15-30,1800,2070,NA,1.15,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 8 15-30
2014,M,9,0-15,3400,2430,NA,0.714705882,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 9 0-15
2014,M,9,15-30,2250,1150,NA,0.511111111,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 9 15-30
2014,M,10,0-15,1800,1030,NA,0.572222222,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 10 0-15
2014,M,10,15-30,850,630,NA,0.741176471,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 10 15-30
2014,M,11,0-30,2950,940,samples_were_combined,0.318644068,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 11 0-30
2014,M,12,0-15,1050,380,NA,0.361904762,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 12 0-15
2014,M,12,15-30,700,910,NA,1.3,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 12 15-30
2014,M,13,0-15,2450,690,NA,0.281632653,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 13 0-15
2014,M,13,15-30,1500,890,NA,0.593333333,Five Points,0.905410007,-0.539026981,-0.021963377,0.688362031,209.162,168.236,18.816,22.11,3.596939522,M 13 15-30
2014,F,1,0-15,2200,200,NA,0.090909091,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 1 0-15
2014,F,1,15-30,650,230,NA,0.353846154,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 1 15-30
2014,F,2,0-15,1300,360,NA,0.276923077,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 2 0-15
2014,F,2,15-30,600,120,NA,0.2,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 2 15-30
2014,F,3,0-15,1600,310,NA,0.19375,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 3 0-15
2014,F,3,15-30,1250,550,NA,0.44,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 3 15-30
2014,F,4,0-15,1950,800,NA,0.41025641,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 4 0-15
2014,F,4,15-30,1100,500,NA,0.454545455,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 4 15-30
2014,F,5,0-15,2050,140,NA,0.068292683,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 5 0-15
2014,F,5,15-30,1900,430,NA,0.226315789,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 5 15-30
2014,F,6,0-15,2200,580,NA,0.263636364,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 6 0-15
2014,F,6,15-30,1150,440,NA,0.382608696,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 6 15-30
2014,F,7,0-15,1650,200,NA,0.121212121,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 7 0-15
2014,F,7,15-30,1650,850,NA,0.515151515,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 7 15-30
2014,F,8,0-15,1350,20,NA,0.014814815,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 8 0-15
2014,F,8,15-30,1000,190,NA,0.19,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 8 15-30
2014,F,9,0-15,2000,350,NA,0.175,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 9 0-15
2014,F,9,15-30,1600,320,NA,0.2,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 9 15-30
2014,F,10,0-15,2300,300,NA,0.130434783,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 10 0-15
2014,F,10,15-30,1600,410,NA,0.25625,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 10 15-30
2014,F,11,0-15,2450,230,NA,0.093877551,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 11 0-15
2014,F,11,15-30,1850,370,NA,0.2,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 11 15-30
2014,F,12,0-15,2050,580,NA,0.282926829,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 12 0-15
2014,F,12,15-30,1400,440,NA,0.314285714,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 12 15-30
2014,F,13,0-15,1750,150,NA,0.085714286,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 13 0-15
2014,F,13,15-30,1550,770,NA,0.496774194,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 13 15-30
2014,F,14,0-15,1400,130,NA,0.092857143,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 14 0-15
2014,F,14,15-30,700,170,NA,0.242857143,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 14 15-30
2014,F,15,0-15,2350,510,NA,0.217021277,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 15 0-15
2014,F,15,15-30,1200,450,NA,0.375,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 15 15-30
2014,F,16,0-15,1650,170,NA,0.103030303,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 16 0-15
2014,F,16,15-30,950,510,NA,0.536842105,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 16 15-30
2014,F,17,0-15,1800,920,NA,0.511111111,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 17 0-15
2014,F,17,15-30,2150,1490,NA,0.693023256,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 17 15-30
2014,F,18,0-15,2000,340,NA,0.17,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 18 0-15
2014,F,18,15-30,1400,440,NA,0.314285714,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 18 15-30
2014,F,19,0-15,1300,110,NA,0.084615385,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 19 0-15
2014,F,19,15-30,1750,320,NA,0.182857143,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 19 15-30
2014,F,20,0-15,1150,60,NA,0.052173913,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 20 0-15
2014,F,20,15-30,450,690,NA,1.533333333,Deep Well,0.629960088,-0.800946163,-0.110460155,0.572495238,217.752,179.84,14.141,23.771,3.845471984,F 20 15-30
2015,DW,1,0-15,1750,400,NA,0.228571429,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 1 0-15
2015,DW,1,15-30,1050,100,NA,0.095238095,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 1 15-30
2015,DW,2,0-15,1450,170,NA,0.117241379,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 2 0-15
2015,DW,2,15-30,1300,30,NA,0.023076923,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 2 15-30
2015,DW,3,0-15,1000,140,NA,0.14,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 3 0-15
2015,DW,3,15-30,800,50,NA,0.0625,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 3 15-30
2015,DW,4,0-15,1350,220,NA,0.162962963,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 4 0-15
2015,DW,4,15-30,750,60,NA,0.08,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 4 15-30
2015,DW,5,0-15,1850,21,NA,0.011351351,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 5 0-15
2015,DW,5,15-30,1300,70,NA,0.053846154,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 5 15-30
2015,DW,6,0-15,2300,330,NA,0.143478261,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 6 0-15
2015,DW,6,15-30,1850,150,NA,0.081081081,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 6 15-30
2015,DW,7,0-15,2050,290,NA,0.141463415,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 7 0-15
2015,DW,7,15-30,1350,350,NA,0.259259259,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 7 15-30
2015,DW,8,0-15,1950,210,NA,0.107692308,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 8 0-15
2015,DW,8,15-30,1050,80,NA,0.076190476,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 8 15-30
2015,DW,9,0-15,1700,50,NA,0.029411765,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 9 0-15
2015,DW,9,15-30,1250,60,NA,0.048,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 9 15-30
2015,DW,10,0-15,1650,190,NA,0.115151515,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 10 0-15
2015,DW,10,15-30,1000,30,NA,0.03,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DW 10 15-30
2015,DWB,1,0-15,2600,210,NA,0.080769231,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 1 0-15
2015,DWB,1,15-30,1250,20,NA,0.016,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 1 15-30
2015,DWB,2,0-15,1500,110,NA,0.073333333,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 2 0-15
2015,DWB,2,15-30,1050,180,NA,0.171428571,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 2 15-30
2015,DWB,3,0-15,1550,110,NA,0.070967742,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 3 0-15
2015,DWB,3,15-30,650,60,NA,0.092307692,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 3 15-30
2015,DWB,4,0-15,1850,20,NA,0.010810811,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 4 0-15
2015,DWB,4,15-30,1000,60,NA,0.06,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 4 15-30
2015,DWB,5,0-15,2250,230,NA,0.102222222,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 5 0-15
2015,DWB,5,15-30,1450,60,NA,0.04137931,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 5 15-30
2015,DWB,6,0-15,1400,90,NA,0.064285714,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 6 0-15
2015,DWB,6,15-30,700,10,NA,0.014285714,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 6 15-30
2015,DWB,7,0-15,1150,120,NA,0.104347826,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 7 0-15
2015,DWB,7,15-30,450,20,NA,0.044444444,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 7 15-30
2015,DWB,8,0-15,1350,100,NA,0.074074074,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 8 0-15
2015,DWB,8,15-30,1000,60,NA,0.06,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 8 15-30
2015,DWB,9,0-15,2000,40,NA,0.02,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 9 0-15
2015,DWB,9,15-30,750,20,NA,0.026666667,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 9 15-30
2015,DWB,10,0-15,2200,260,NA,0.118181818,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 10 0-15
2015,DWB,10,15-30,1300,80,NA,0.061538462,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,DWB 10 15-30
2015,C,1,0-15,1900,750,NA,0.394736842,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 1 0-15
2015,C,1,15-30,2650,330,NA,0.124528302,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 1 15-30
2015,C,2,0-15,1750,880,NA,0.502857143,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 2 0-15
2015,C,2,15-30,1200,250,NA,0.208333333,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 2 15-30
2015,C,3,0-15,2550,1100,NA,0.431372549,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 3 0-15
2015,C,3,15-30,1950,1000,NA,0.512820513,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 3 15-30
2015,C,4,0-15,1950,210,NA,0.107692308,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 4 0-15
2015,C,4,15-30,1900,800,NA,0.421052632,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 4 15-30
2015,C,5,0-15,1800,380,NA,0.211111111,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 5 0-15
2015,C,5,15-30,1350,410,NA,0.303703704,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 5 15-30
2015,C,6,0-15,2550,950,NA,0.37254902,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 6 0-15
2015,C,6,15-30,2350,1140,NA,0.485106383,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 6 15-30
2015,C,7,0-15,2150,90,NA,0.041860465,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 7 0-15
2015,C,7,15-30,1350,570,NA,0.422222222,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 7 15-30
2015,C,8,0-15,2100,230,NA,0.10952381,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 8 0-15
2015,C,8,15-30,2050,1310,NA,0.63902439,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 8 15-30
2015,C,9,0-15,2100,290,NA,0.138095238,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 9 0-15
2015,C,9,15-30,1950,230,NA,0.117948718,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 9 15-30
2015,C,10,0-15,1700,230,NA,0.135294118,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 10 0-15
2015,C,10,15-30,1000,330,NA,0.33,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,C 10 15-30
2015,M,1,0-15,4300,4410,NA,1.025581395,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 1 0-15
2015,M,1,15-30,2400,5250,NA,2.1875,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 1 15-30
2015,M,2,0-15,2220,1240,NA,0.558558559,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 2 0-15
2015,M,2,15-30,2400,450,NA,0.1875,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 2 15-30
2015,M,3,0-15,3300,660,NA,0.2,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 3 0-15
2015,M,3,15-30,1000,550,NA,0.55,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 3 15-30
2015,M,4,0-15,3200,1160,NA,0.3625,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 4 0-15
2015,M,4,15-30,1350,1260,NA,0.933333333,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 4 15-30
2015,M,5,0-15,2550,650,NA,0.254901961,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 5 0-15
2015,M,5,15-30,2220,380,NA,0.171171171,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 5 15-30
2015,M,6,0-15,3450,1560,NA,0.452173913,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 6 0-15
2015,M,6,15-30,1900,730,NA,0.384210526,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 6 15-30
2015,M,7,0-15,4700,250,NA,0.053191489,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 7 0-15
2015,M,7,15-30,1750,760,NA,0.434285714,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 7 15-30
2015,M,8,0-15,3750,810,NA,0.216,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 8 0-15
2015,M,8,15-30,2000,250,NA,0.125,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 8 15-30
2015,M,9,0-15,2600,650,NA,0.25,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 9 0-15
2015,M,9,15-30,2600,890,NA,0.342307692,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 9 15-30
2015,M,10,0-15,1900,90,NA,0.047368421,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 10 0-15
2015,M,10,15-30,850,140,NA,0.164705882,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 10 15-30
2015,M,11,0-15,2300,290,NA,0.126086957,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 11 0-15
2015,M,11,15-30,850,280,NA,0.329411765,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 11 15-30
2015,M,12,0-15,850,290,NA,0.341176471,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 12 0-15
2015,M,12,15-30,550,570,NA,1.036363636,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 12 15-30
2015,M,13,0-15,2650,450,NA,0.169811321,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 13 0-15
2015,M,13,15-30,1200,210,NA,0.175,Five Points,0.761500927,0.803118243,-0.524278737,-0.315393819,189.237,79.852,49.112,60.273,2.897824715,M 13 15-30
2015,F,1,0-15,2050,260,NA,0.126829268,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 1 0-15
2015,F,1,15-30,750,120,NA,0.16,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 1 15-30
2015,F,2,0-15,1300,950,NA,0.730769231,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 2 0-15
2015,F,2,15-30,550,200,NA,0.363636364,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 2 15-30
2015,F,3,0-15,1550,330,NA,0.212903226,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 3 0-15
2015,F,3,15-30,1300,160,NA,0.123076923,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 3 15-30
2015,F,4,0-15,1700,610,NA,0.358823529,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 4 0-15
2015,F,4,15-30,950,350,NA,0.368421053,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 4 15-30
2015,F,5,0-15,2550,800,NA,0.31372549,Deep Well,0.715850164,0.785949431,-0.771308218,-0.57690933,192.7188564,80.05953704,55.40356568,57.25575366,3.087412556,F 5 0-15
